file,speaker,label
26290.wav,Donald Trump,bona-fide
26292.wav,Barack Obama,bona-fide
26293.wav,Barack Obama,bona-fide
26294.wav,Donald Trump,bona-fide
26295.wav,Barack Obama,bona-fide
26298.wav,Donald Trump,bona-fide
26300.wav,Barack Obama,bona-fide
26301.wav,Ayn Rand,bona-fide
26302.wav,Barack Obama,bona-fide
26303.wav,Winston Churchill,bona-fide
26304.wav,Alec Guinness,bona-fide
26305.wav,Christopher Hitchens,bona-fide
26306.wav,Bill Clinton,bona-fide
26307.wav,JFK,bona-fide
26308.wav,Donald Trump,bona-fide
26310.wav,Ayn Rand,bona-fide
26311.wav,Donald Trump,bona-fide
26312.wav,Donald Trump,bona-fide
26315.wav,Donald Trump,bona-fide
26316.wav,Mark Zuckerberg,bona-fide
26318.wav,FDR,bona-fide
26319.wav,Ayn Rand,bona-fide
26320.wav,Alexandria Ocasio-Cortez,bona-fide
26321.wav,Barack Obama,bona-fide
26322.wav,Richard Nixon,bona-fide
26324.wav,Ronald Reagan,bona-fide
26325.wav,Bernie Sanders,bona-fide
26326.wav,Barack Obama,bona-fide
26328.wav,Ayn Rand,bona-fide
26330.wav,Mark Zuckerberg,bona-fide
26331.wav,Ronald Reagan,bona-fide
26332.wav,Ronald Reagan,bona-fide
26334.wav,Barack Obama,bona-fide
26335.wav,Jeff Goldblum,bona-fide
26336.wav,Ayn Rand,bona-fide
26337.wav,Ayn Rand,bona-fide
26338.wav,Harry Truman,bona-fide
26343.wav,Nick Offerman,bona-fide
26344.wav,JFK,bona-fide
26345.wav,Winston Churchill,bona-fide
26346.wav,Alec Guinness,bona-fide
26347.wav,Donald Trump,bona-fide
26348.wav,Barack Obama,bona-fide
26349.wav,Alec Guinness,bona-fide
26351.wav,Ronald Reagan,bona-fide
26352.wav,Alexandria Ocasio-Cortez,bona-fide
26353.wav,Alec Guinness,bona-fide
26354.wav,Ayn Rand,bona-fide
26355.wav,Alec Guinness,bona-fide
26356.wav,Donald Trump,bona-fide
26358.wav,Bill Clinton,bona-fide
26359.wav,Ronald Reagan,bona-fide
26360.wav,Alexandria Ocasio-Cortez,bona-fide
26362.wav,Bill Clinton,bona-fide
26365.wav,Bernie Sanders,bona-fide
26366.wav,Martin Luther King,bona-fide
26367.wav,Bernie Sanders,bona-fide
26369.wav,Winston Churchill,bona-fide
26370.wav,Martin Luther King,bona-fide
26371.wav,Alec Guinness,bona-fide
26372.wav,Louis Farrakhan,bona-fide
26373.wav,Bill Clinton,bona-fide
26375.wav,Martin Luther King,bona-fide
26376.wav,Christopher Hitchens,bona-fide
26378.wav,Donald Trump,bona-fide
26379.wav,Donald Trump,bona-fide
26382.wav,Donald Trump,bona-fide
26383.wav,Bernie Sanders,bona-fide
26385.wav,Bernie Sanders,bona-fide
26386.wav,Bernie Sanders,bona-fide
26387.wav,Barack Obama,bona-fide
26389.wav,Ayn Rand,bona-fide
26390.wav,Louis Farrakhan,bona-fide
26391.wav,Bill Clinton,bona-fide
26393.wav,Barack Obama,bona-fide
26397.wav,Ayn Rand,bona-fide
26398.wav,Bill Clinton,bona-fide
26400.wav,Martin Luther King,bona-fide
26401.wav,Richard Nixon,bona-fide
26402.wav,Donald Trump,bona-fide
26403.wav,Bill Clinton,bona-fide
26404.wav,Dave Chappelle,bona-fide
26405.wav,Alexandria Ocasio-Cortez,bona-fide
26406.wav,Christopher Hitchens,bona-fide
26408.wav,Barack Obama,bona-fide
26410.wav,Alec Guinness,bona-fide
26411.wav,Bernie Sanders,bona-fide
26413.wav,Mark Zuckerberg,bona-fide
26415.wav,Bill Clinton,bona-fide
26417.wav,Donald Trump,bona-fide
26419.wav,Christopher Hitchens,bona-fide
26420.wav,Alec Guinness,bona-fide
26422.wav,Ayn Rand,bona-fide
26423.wav,Gilbert Gottfried,bona-fide
26425.wav,Barack Obama,bona-fide
26427.wav,Ayn Rand,bona-fide
26428.wav,Donald Trump,bona-fide
26429.wav,Winston Churchill,bona-fide
26433.wav,Bernie Sanders,bona-fide
26435.wav,Alec Guinness,bona-fide
26438.wav,Barack Obama,bona-fide
26439.wav,Barack Obama,bona-fide
26441.wav,Ayn Rand,bona-fide
26444.wav,Mark Zuckerberg,bona-fide
26445.wav,Alec Guinness,bona-fide
26446.wav,Nick Offerman,bona-fide
26447.wav,Bill Clinton,bona-fide
26448.wav,Alec Guinness,bona-fide
26449.wav,Donald Trump,bona-fide
26450.wav,Malcolm X,bona-fide
26452.wav,Donald Trump,bona-fide
26454.wav,Louis Farrakhan,bona-fide
26457.wav,Donald Trump,bona-fide
26459.wav,Martin Luther King,bona-fide
26460.wav,Nelson Mandela,bona-fide
26461.wav,Alec Guinness,bona-fide
26462.wav,Bill Clinton,bona-fide
26463.wav,Martin Luther King,bona-fide
26464.wav,Ronald Reagan,bona-fide
26465.wav,JFK,bona-fide
26466.wav,Tucker Carlson,bona-fide
26468.wav,Barack Obama,bona-fide
26470.wav,Alec Guinness,bona-fide
26471.wav,Donald Trump,bona-fide
26472.wav,Bernie Sanders,bona-fide
26475.wav,Donald Trump,bona-fide
26476.wav,Winston Churchill,bona-fide
26477.wav,Barack Obama,bona-fide
26479.wav,Bernie Sanders,bona-fide
26480.wav,Milton Friedman,bona-fide
26482.wav,Alec Guinness,bona-fide
26483.wav,Barack Obama,bona-fide
26485.wav,Martin Luther King,bona-fide
26486.wav,Barack Obama,bona-fide
26487.wav,Donald Trump,bona-fide
26488.wav,JFK,bona-fide
26489.wav,Donald Trump,bona-fide
26490.wav,Winston Churchill,bona-fide
26491.wav,Bill Burr,bona-fide
26492.wav,Donald Trump,bona-fide
26493.wav,JFK,bona-fide
26494.wav,Ronald Reagan,bona-fide
26495.wav,Ayn Rand,bona-fide
26499.wav,Ayn Rand,bona-fide
26501.wav,Alec Guinness,bona-fide
26503.wav,Kanye West,bona-fide
26504.wav,Barack Obama,bona-fide
26510.wav,Bill Clinton,bona-fide
26511.wav,Christopher Hitchens,bona-fide
26512.wav,Barack Obama,bona-fide
26515.wav,Donald Trump,bona-fide
26516.wav,Donald Trump,bona-fide
26517.wav,Ayn Rand,bona-fide
26518.wav,Arnold Schwarzenegger,bona-fide
26519.wav,Barack Obama,bona-fide
26521.wav,Barack Obama,bona-fide
26522.wav,Donald Trump,bona-fide
26524.wav,Barack Obama,bona-fide
26525.wav,Donald Trump,bona-fide
26527.wav,Nelson Mandela,bona-fide
26529.wav,Barack Obama,bona-fide
26530.wav,Donald Trump,bona-fide
26532.wav,Martin Luther King,bona-fide
26535.wav,Bill Clinton,bona-fide
26540.wav,Bernie Sanders,bona-fide
26541.wav,Barack Obama,bona-fide
26542.wav,Christopher Hitchens,bona-fide
26543.wav,Milton Friedman,bona-fide
26544.wav,Nick Offerman,bona-fide
26546.wav,Bill Clinton,bona-fide
26548.wav,2Pac,bona-fide
26549.wav,2Pac,bona-fide
26550.wav,Bernie Sanders,bona-fide
26552.wav,Donald Trump,bona-fide
26553.wav,Alec Guinness,bona-fide
26554.wav,Barack Obama,bona-fide
26555.wav,Barack Obama,bona-fide
26556.wav,Queen Elizabeth II,bona-fide
26558.wav,Queen Elizabeth II,bona-fide
26560.wav,Donald Trump,bona-fide
26563.wav,Boris Johnson,bona-fide
26568.wav,Barack Obama,bona-fide
26569.wav,Ayn Rand,bona-fide
26570.wav,Harry Truman,bona-fide
26571.wav,Donald Trump,bona-fide
26573.wav,Bernie Sanders,bona-fide
26574.wav,Barack Obama,bona-fide
26575.wav,Malcolm X,bona-fide
26576.wav,Martin Luther King,bona-fide
26577.wav,Donald Trump,bona-fide
26578.wav,Ronald Reagan,bona-fide
26579.wav,Donald Trump,bona-fide
26580.wav,Ronald Reagan,bona-fide
26582.wav,Bernie Sanders,bona-fide
26584.wav,Barack Obama,bona-fide
26585.wav,Donald Trump,bona-fide
26586.wav,Gilbert Gottfried,bona-fide
26587.wav,Ayn Rand,bona-fide
26588.wav,Bernie Sanders,bona-fide
26589.wav,Barack Obama,bona-fide
26590.wav,Arnold Schwarzenegger,bona-fide
26591.wav,Donald Trump,bona-fide
26592.wav,Gilbert Gottfried,bona-fide
26593.wav,FDR,bona-fide
26596.wav,Barack Obama,bona-fide
26597.wav,Donald Trump,bona-fide
26598.wav,Winston Churchill,bona-fide
26599.wav,Christopher Hitchens,bona-fide
26600.wav,Richard Nixon,bona-fide
26601.wav,Boris Johnson,bona-fide
26602.wav,Barack Obama,bona-fide
26603.wav,Bill Burr,bona-fide
26605.wav,Ayn Rand,bona-fide
26606.wav,Arnold Schwarzenegger,bona-fide
26607.wav,Malcolm X,bona-fide
26608.wav,Barack Obama,bona-fide
26609.wav,Donald Trump,bona-fide
26610.wav,Barack Obama,bona-fide
26611.wav,Dwight Eisenhower,bona-fide
26612.wav,Alan Watts,bona-fide
26614.wav,Barack Obama,bona-fide
26615.wav,Barack Obama,bona-fide
26616.wav,Donald Trump,bona-fide
26619.wav,Barack Obama,bona-fide
26620.wav,Alec Guinness,bona-fide
26623.wav,Donald Trump,bona-fide
26624.wav,Ayn Rand,bona-fide
26625.wav,Donald Trump,bona-fide
26626.wav,Donald Trump,bona-fide
26627.wav,Donald Trump,bona-fide
26628.wav,Barack Obama,bona-fide
26629.wav,Bill Clinton,bona-fide
26630.wav,Ayn Rand,bona-fide
26631.wav,Barack Obama,bona-fide
26632.wav,Barack Obama,bona-fide
26633.wav,Alec Guinness,bona-fide
26634.wav,Milton Friedman,bona-fide
26635.wav,Louis Farrakhan,bona-fide
26636.wav,Bernie Sanders,bona-fide
26637.wav,JFK,bona-fide
26638.wav,Martin Luther King,bona-fide
26639.wav,Donald Trump,bona-fide
26640.wav,Adam Driver,bona-fide
26644.wav,Ayn Rand,bona-fide
26645.wav,Bernie Sanders,bona-fide
26646.wav,Lyndon Johnson,bona-fide
26651.wav,Ayn Rand,bona-fide
26652.wav,Donald Trump,bona-fide
26653.wav,Mark Zuckerberg,bona-fide
26654.wav,Bill Clinton,bona-fide
26655.wav,Robert Kardashian,bona-fide
26656.wav,Donald Trump,bona-fide
26658.wav,Ronald Reagan,bona-fide
26659.wav,FDR,bona-fide
26660.wav,Mark Zuckerberg,bona-fide
26661.wav,Bill Clinton,bona-fide
26668.wav,Donald Trump,bona-fide
26669.wav,Bill Clinton,bona-fide
26671.wav,Christopher Hitchens,bona-fide
26674.wav,Donald Trump,bona-fide
26676.wav,Billie Eilish,bona-fide
26677.wav,FDR,bona-fide
26678.wav,FDR,bona-fide
26681.wav,Bill Clinton,bona-fide
26682.wav,Martin Luther King,bona-fide
26683.wav,Milton Friedman,bona-fide
26684.wav,Donald Trump,bona-fide
26687.wav,Winston Churchill,bona-fide
26688.wav,Donald Trump,bona-fide
26689.wav,Alec Guinness,bona-fide
26690.wav,Donald Trump,bona-fide
26691.wav,Donald Trump,bona-fide
26692.wav,Alec Guinness,bona-fide
26693.wav,Barack Obama,bona-fide
26697.wav,Alec Guinness,bona-fide
26698.wav,Alec Guinness,bona-fide
26699.wav,Donald Trump,bona-fide
26700.wav,Bill Clinton,bona-fide
26701.wav,2Pac,bona-fide
26702.wav,Alexandria Ocasio-Cortez,bona-fide
26706.wav,Christopher Hitchens,bona-fide
26708.wav,Ronald Reagan,bona-fide
26709.wav,Arnold Schwarzenegger,bona-fide
26710.wav,Donald Trump,bona-fide
26713.wav,Barack Obama,bona-fide
26714.wav,Milton Friedman,bona-fide
26717.wav,Bernie Sanders,bona-fide
26719.wav,Lyndon Johnson,bona-fide
26720.wav,Bernie Sanders,bona-fide
26721.wav,Christopher Hitchens,bona-fide
26722.wav,Barack Obama,bona-fide
26724.wav,Donald Trump,bona-fide
26725.wav,Bernie Sanders,bona-fide
26726.wav,Barack Obama,bona-fide
26727.wav,George Carlin,bona-fide
26728.wav,Barack Obama,bona-fide
26731.wav,JFK,bona-fide
26732.wav,Bernie Sanders,bona-fide
26734.wav,Donald Trump,bona-fide
26735.wav,Winston Churchill,bona-fide
26736.wav,Richard Nixon,bona-fide
26737.wav,Donald Trump,bona-fide
26738.wav,Alec Guinness,bona-fide
26739.wav,Donald Trump,bona-fide
26740.wav,Donald Trump,bona-fide
26741.wav,Martin Luther King,bona-fide
26743.wav,Louis Farrakhan,bona-fide
26744.wav,Bernie Sanders,bona-fide
26745.wav,Barack Obama,bona-fide
26747.wav,Tucker Carlson,bona-fide
26748.wav,Winston Churchill,bona-fide
26749.wav,FDR,bona-fide
26750.wav,Bill Clinton,bona-fide
26751.wav,FDR,bona-fide
26753.wav,Martin Luther King,bona-fide
26754.wav,Donald Trump,bona-fide
26755.wav,Malcolm X,bona-fide
26757.wav,Winston Churchill,bona-fide
26758.wav,Alec Guinness,bona-fide
26759.wav,Donald Trump,bona-fide
26761.wav,Barack Obama,bona-fide
26762.wav,Donald Trump,bona-fide
26764.wav,Alec Guinness,bona-fide
26765.wav,Dave Chappelle,bona-fide
26766.wav,Alec Guinness,bona-fide
26767.wav,Barack Obama,bona-fide
26768.wav,Louis Farrakhan,bona-fide
26769.wav,Bill Burr,bona-fide
26771.wav,Donald Trump,bona-fide
26772.wav,Ronald Reagan,bona-fide
26773.wav,JFK,bona-fide
26774.wav,Barack Obama,bona-fide
26775.wav,Barack Obama,bona-fide
26778.wav,Donald Trump,bona-fide
26780.wav,Bill Clinton,bona-fide
26781.wav,Bernie Sanders,bona-fide
26782.wav,Orson Welles,bona-fide
26783.wav,Bill Clinton,bona-fide
26786.wav,Christopher Hitchens,bona-fide
26787.wav,Ronald Reagan,bona-fide
26788.wav,Queen Elizabeth II,bona-fide
26789.wav,Nick Offerman,bona-fide
26790.wav,Donald Trump,bona-fide
26791.wav,Donald Trump,bona-fide
26792.wav,Donald Trump,bona-fide
26795.wav,Martin Luther King,bona-fide
26796.wav,Donald Trump,bona-fide
26798.wav,Donald Trump,bona-fide
26800.wav,Barack Obama,bona-fide
26802.wav,Barack Obama,bona-fide
26803.wav,Donald Trump,bona-fide
26804.wav,Ayn Rand,bona-fide
26805.wav,Alec Guinness,bona-fide
26806.wav,Alec Guinness,bona-fide
26807.wav,Barack Obama,bona-fide
26808.wav,Barack Obama,bona-fide
26810.wav,Bernie Sanders,bona-fide
26812.wav,Donald Trump,bona-fide
26813.wav,Martin Luther King,bona-fide
26814.wav,Bill Burr,bona-fide
26815.wav,Alec Guinness,bona-fide
26817.wav,Richard Nixon,bona-fide
26818.wav,Bernie Sanders,bona-fide
26819.wav,Donald Trump,bona-fide
26821.wav,Bill Clinton,bona-fide
26828.wav,Alan Watts,bona-fide
26829.wav,Winston Churchill,bona-fide
26830.wav,Donald Trump,bona-fide
26831.wav,Bill Clinton,bona-fide
26832.wav,Donald Trump,bona-fide
26833.wav,Bernie Sanders,bona-fide
26835.wav,Gilbert Gottfried,bona-fide
26836.wav,Barack Obama,bona-fide
26837.wav,Ayn Rand,bona-fide
26838.wav,Milton Friedman,bona-fide
26841.wav,Barack Obama,bona-fide
26842.wav,Milton Friedman,bona-fide
26843.wav,Donald Trump,bona-fide
26844.wav,Barack Obama,bona-fide
26846.wav,Arnold Schwarzenegger,bona-fide
26847.wav,Richard Nixon,bona-fide
26848.wav,Mark Zuckerberg,bona-fide
26849.wav,Queen Elizabeth II,bona-fide
26852.wav,Donald Trump,bona-fide
26853.wav,Donald Trump,bona-fide
26854.wav,Donald Trump,bona-fide
26855.wav,Donald Trump,bona-fide
26856.wav,Winston Churchill,bona-fide
26857.wav,Ayn Rand,bona-fide
26858.wav,Christopher Hitchens,bona-fide
26860.wav,Martin Luther King,bona-fide
26861.wav,Donald Trump,bona-fide
26863.wav,Alexandria Ocasio-Cortez,bona-fide
26864.wav,Christopher Hitchens,bona-fide
26865.wav,Donald Trump,bona-fide
26866.wav,Ayn Rand,bona-fide
26868.wav,Donald Trump,bona-fide
26869.wav,Bernie Sanders,bona-fide
26870.wav,Christopher Hitchens,bona-fide
26871.wav,Kamala Harris,bona-fide
26872.wav,Barack Obama,bona-fide
26873.wav,Barack Obama,bona-fide
26875.wav,Louis Farrakhan,bona-fide
26877.wav,Ronald Reagan,bona-fide
26879.wav,George Carlin,bona-fide
26880.wav,Bernie Sanders,bona-fide
26881.wav,Barack Obama,bona-fide
26885.wav,Christopher Hitchens,bona-fide
26886.wav,Bill Clinton,bona-fide
26889.wav,Barack Obama,bona-fide
26890.wav,Christopher Hitchens,bona-fide
26891.wav,Winston Churchill,bona-fide
26892.wav,Barack Obama,bona-fide
26894.wav,Louis Farrakhan,bona-fide
26896.wav,Norm MacDonald,bona-fide
26897.wav,Christopher Hitchens,bona-fide
26898.wav,Barack Obama,bona-fide
26899.wav,Donald Trump,bona-fide
26900.wav,Barack Obama,bona-fide
26901.wav,Ayn Rand,bona-fide
26903.wav,Barack Obama,bona-fide
26904.wav,Bernie Sanders,bona-fide
26905.wav,Richard Nixon,bona-fide
26907.wav,Norm MacDonald,bona-fide
26908.wav,Jeff Goldblum,bona-fide
26909.wav,Barack Obama,bona-fide
26910.wav,Winston Churchill,bona-fide
26912.wav,Donald Trump,bona-fide
26915.wav,JFK,bona-fide
26916.wav,Barack Obama,bona-fide
26917.wav,Bill Clinton,bona-fide
26919.wav,Christopher Hitchens,bona-fide
26920.wav,Bernie Sanders,bona-fide
26921.wav,Milton Friedman,bona-fide
26922.wav,Ayn Rand,bona-fide
26924.wav,Orson Welles,bona-fide
26925.wav,Martin Luther King,bona-fide
26926.wav,Bernie Sanders,bona-fide
26927.wav,Barack Obama,bona-fide
26929.wav,Donald Trump,bona-fide
26931.wav,Winston Churchill,bona-fide
26932.wav,Arnold Schwarzenegger,bona-fide
26933.wav,Arnold Schwarzenegger,bona-fide
26936.wav,Donald Trump,bona-fide
26937.wav,Donald Trump,bona-fide
26939.wav,Louis Farrakhan,bona-fide
26941.wav,Barack Obama,bona-fide
26942.wav,Mark Zuckerberg,bona-fide
26943.wav,Donald Trump,bona-fide
26944.wav,Bernie Sanders,bona-fide
26949.wav,Dave Chappelle,bona-fide
26950.wav,Donald Trump,bona-fide
26951.wav,Alec Guinness,bona-fide
26952.wav,Donald Trump,bona-fide
26953.wav,Ayn Rand,bona-fide
26955.wav,Donald Trump,bona-fide
26956.wav,JFK,bona-fide
26957.wav,Bernie Sanders,bona-fide
26958.wav,Barack Obama,bona-fide
26959.wav,Barack Obama,bona-fide
26960.wav,Alec Guinness,bona-fide
26961.wav,Winston Churchill,bona-fide
26962.wav,Scarlett Johansson,bona-fide
26965.wav,Ayn Rand,bona-fide
26966.wav,Christopher Hitchens,bona-fide
26967.wav,Bill Clinton,bona-fide
26968.wav,Alec Guinness,bona-fide
26970.wav,Donald Trump,bona-fide
26971.wav,Bill Clinton,bona-fide
26972.wav,Donald Trump,bona-fide
26973.wav,Bill Burr,bona-fide
26974.wav,Richard Nixon,bona-fide
26975.wav,Alec Guinness,bona-fide
26976.wav,Bernie Sanders,bona-fide
26978.wav,Donald Trump,bona-fide
26979.wav,Bill Clinton,bona-fide
26980.wav,Bill Burr,bona-fide
26981.wav,Donald Trump,bona-fide
26982.wav,JFK,bona-fide
26983.wav,Bernie Sanders,bona-fide
26985.wav,Bernie Sanders,bona-fide
26986.wav,Ayn Rand,bona-fide
26987.wav,Alec Guinness,bona-fide
26990.wav,Arnold Schwarzenegger,bona-fide
26991.wav,Winston Churchill,bona-fide
26992.wav,Barack Obama,bona-fide
26993.wav,Ayn Rand,bona-fide
26994.wav,Ayn Rand,bona-fide
26996.wav,Barack Obama,bona-fide
26998.wav,Bernie Sanders,bona-fide
26999.wav,Donald Trump,bona-fide
27000.wav,Donald Trump,bona-fide
27001.wav,Martin Luther King,bona-fide
27002.wav,Donald Trump,bona-fide
27003.wav,Barack Obama,bona-fide
27004.wav,Boris Johnson,bona-fide
27005.wav,JFK,bona-fide
27008.wav,Donald Trump,bona-fide
27009.wav,Bernie Sanders,bona-fide
27010.wav,Winston Churchill,bona-fide
27011.wav,Bill Clinton,bona-fide
27014.wav,Ayn Rand,bona-fide
27018.wav,Martin Luther King,bona-fide
27019.wav,Louis Farrakhan,bona-fide
27021.wav,Bernie Sanders,bona-fide
27022.wav,Ayn Rand,bona-fide
27024.wav,Alan Watts,bona-fide
27026.wav,Milton Friedman,bona-fide
27028.wav,Christopher Hitchens,bona-fide
27029.wav,Donald Trump,bona-fide
27030.wav,Ayn Rand,bona-fide
27032.wav,Bernie Sanders,bona-fide
27033.wav,Christopher Hitchens,bona-fide
27034.wav,Barack Obama,bona-fide
27037.wav,JFK,bona-fide
27039.wav,Winston Churchill,bona-fide
27040.wav,Mark Zuckerberg,bona-fide
27041.wav,Barack Obama,bona-fide
27043.wav,Barack Obama,bona-fide
27044.wav,Donald Trump,bona-fide
27045.wav,Barack Obama,bona-fide
27046.wav,Donald Trump,bona-fide
27047.wav,Bernie Sanders,bona-fide
27048.wav,Donald Trump,bona-fide
27049.wav,Martin Luther King,bona-fide
27051.wav,Barack Obama,bona-fide
27055.wav,Alec Guinness,bona-fide
27056.wav,Donald Trump,bona-fide
27057.wav,Christopher Hitchens,bona-fide
27058.wav,Donald Trump,bona-fide
27059.wav,Ronald Reagan,bona-fide
27061.wav,Bernie Sanders,bona-fide
27064.wav,Winston Churchill,bona-fide
27067.wav,Ayn Rand,bona-fide
27069.wav,Ayn Rand,bona-fide
27071.wav,JFK,bona-fide
27072.wav,Bernie Sanders,bona-fide
27075.wav,Bernie Sanders,bona-fide
27076.wav,Barack Obama,bona-fide
27078.wav,Bill Clinton,bona-fide
27079.wav,Bernie Sanders,bona-fide
27081.wav,Ayn Rand,bona-fide
27082.wav,2Pac,bona-fide
27087.wav,Ayn Rand,bona-fide
27088.wav,Bernie Sanders,bona-fide
27089.wav,Mark Zuckerberg,bona-fide
27090.wav,Barack Obama,bona-fide
27091.wav,Bernie Sanders,bona-fide
27093.wav,Ronald Reagan,bona-fide
27094.wav,Ayn Rand,bona-fide
27095.wav,Donald Trump,bona-fide
27096.wav,Ayn Rand,bona-fide
27097.wav,Barack Obama,bona-fide
27099.wav,Bernie Sanders,bona-fide
27102.wav,Bernie Sanders,bona-fide
27103.wav,Barack Obama,bona-fide
27109.wav,Barack Obama,bona-fide
27110.wav,Ronald Reagan,bona-fide
27111.wav,Donald Trump,bona-fide
27112.wav,Bill Clinton,bona-fide
27115.wav,Christopher Hitchens,bona-fide
27116.wav,George W. Bush,bona-fide
27118.wav,Donald Trump,bona-fide
27119.wav,Arnold Schwarzenegger,bona-fide
27120.wav,Nick Offerman,bona-fide
27122.wav,Donald Trump,bona-fide
27124.wav,Barack Obama,bona-fide
27125.wav,Barack Obama,bona-fide
27126.wav,Alec Guinness,bona-fide
27127.wav,Donald Trump,bona-fide
27130.wav,Donald Trump,bona-fide
27132.wav,Alexandria Ocasio-Cortez,bona-fide
27133.wav,Ayn Rand,bona-fide
27136.wav,Ayn Rand,bona-fide
27137.wav,Christopher Hitchens,bona-fide
27138.wav,Bernie Sanders,bona-fide
27139.wav,Ronald Reagan,bona-fide
27140.wav,Donald Trump,bona-fide
27142.wav,Bernie Sanders,bona-fide
27144.wav,Barack Obama,bona-fide
27145.wav,Mark Zuckerberg,bona-fide
27146.wav,Martin Luther King,bona-fide
27148.wav,Barack Obama,bona-fide
27150.wav,Bill Clinton,bona-fide
27151.wav,Ronald Reagan,bona-fide
27152.wav,Donald Trump,bona-fide
27153.wav,Bernie Sanders,bona-fide
27154.wav,Bernie Sanders,bona-fide
27156.wav,Winston Churchill,bona-fide
27157.wav,Milton Friedman,bona-fide
27160.wav,Alec Guinness,bona-fide
27161.wav,Donald Trump,bona-fide
27165.wav,Alexandria Ocasio-Cortez,bona-fide
27166.wav,Malcolm X,bona-fide
27169.wav,Barack Obama,bona-fide
27170.wav,Tucker Carlson,bona-fide
27171.wav,Winston Churchill,bona-fide
27172.wav,Winston Churchill,bona-fide
27175.wav,Barack Obama,bona-fide
27176.wav,Donald Trump,bona-fide
27177.wav,Barack Obama,bona-fide
27178.wav,Bernie Sanders,bona-fide
27180.wav,Mark Zuckerberg,bona-fide
27181.wav,Barack Obama,bona-fide
27182.wav,Bill Burr,bona-fide
27183.wav,Barack Obama,bona-fide
27184.wav,Donald Trump,bona-fide
27186.wav,Bernie Sanders,bona-fide
27187.wav,FDR,bona-fide
27190.wav,Donald Trump,bona-fide
27191.wav,Boris Johnson,bona-fide
27192.wav,Boris Johnson,bona-fide
27193.wav,Alec Guinness,bona-fide
27194.wav,Ayn Rand,bona-fide
27196.wav,Ayn Rand,bona-fide
27198.wav,Bernie Sanders,bona-fide
27199.wav,Alec Guinness,bona-fide
27201.wav,Bill Clinton,bona-fide
27202.wav,Winston Churchill,bona-fide
27206.wav,Bernie Sanders,bona-fide
27207.wav,Christopher Hitchens,bona-fide
27208.wav,Bernie Sanders,bona-fide
27209.wav,Barack Obama,bona-fide
27210.wav,Bill Clinton,bona-fide
27213.wav,Alec Guinness,bona-fide
27214.wav,Alec Guinness,bona-fide
27217.wav,George Carlin,bona-fide
27219.wav,Donald Trump,bona-fide
27221.wav,Milton Friedman,bona-fide
27223.wav,Nelson Mandela,bona-fide
